micro_name,micro_tid,drug_name,pubchem_id,smile,Pubmed
Pseudomonas aeruginosa,287,Ferulic Acid,445858,COC1=C(C=CC(=C1)C=CC(=O)O)O,18330563
Staphylococcus aureus,1280,Ferulic Acid,445858,COC1=C(C=CC(=C1)C=CC(=O)O)O,22242149
Escherichia coli,562,Ferulic Acid,445858,COC1=C(C=CC(=C1)C=CC(=O)O)O,24067082
Candida albicans,5476,FK506,445643,CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,21903824
Escherichia coli,562,Flavone,10680,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,21930760
Haemophilus influenzae,727,Fleroxacin,3357,CN1CCN(CC1)C2=C(C=C3C(=C2F)N(C=C(C3=O)C(=O)O)CCF)F,8861529
Candida albicans,5476,Fluconazole,3365,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,15314102
Candida albicans,5476,Fluperlapine,49381,CN1CCN(CC1)C2=NC3=C(CC4=CC=CC=C42)C=CC(=C3)F,21903824
Candida albicans,5476,Fluspiriline,3396,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,21903824
Human immunodeficiency virus 1,11676,Fosamprenavir,131536,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N,11752352
Escherichia coli,562,Fosfomycin,446987,CC1C(O1)P(=O)(O)O,7608103
Escherichia coli,562,Framycetin,8378,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,8605174
Pseudomonas aeruginosa,287,Fraxin,5273568,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O)O,21852522
Stenotrophomonas maltophilia,40324,Fraxin,5273568,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O)O,21852522
Staphylococcus aureus,1280,FS8,70678406,C1CC2=C(C=CC(=C2)NC3=CC(=C(C=C3)F)NC(=O)C4=CC=CC=C4)C(=O)C5=C1C=CC(=C5)OCC(CO)O,23965956
Pseudomonas aeruginosa,287,Furanone,140765,C1C=COC1=O,22884365
Streptococcus mutans,1309,Furanone C-30,10131246,C1=C(C(=CBr)OC1=O)Br,22578766
Pseudomonas aeruginosa,287,Furanone C-30,10131246,C1=C(C(=CBr)OC1=O)Br,28261183
Pseudomonas aeruginosa,287,Furvina,5849412,C1=C(OC(=C1)Br)C=C([N+](=O)[O-])Br,28140677
Escherichia coli,562,Fusidic Acid,3000226,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,6354181
Salmonella Typhi,90370,Fusidic Acid,3000226,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,6354181
Thermus thermophilus,274,Fusidic Acid,3000226,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C,19833919
Escherichia coli,562,FV7,134814239,CC1=CC(=CC(=C1F)C)CN2C3=CC(=CC(=C3N=C2N4CCNCC4)C5=CC=CC=C5Cl)Cl,24945359
Pseudomonas aeruginosa,287,FV7,134814239,CC1=CC(=CC(=C1F)C)CN2C3=CC(=CC(=C3N=C2N4CCNCC4)C5=CC=CC=C5Cl)Cl,24945359
Eikenella corrodens,539,Gallic Acid,370,C1=C(C=C(C(=C1O)O)O)C(=O)O,21150103
Staphylococcus aureus,1280,Gallic Acid,370,C1=C(C=C(C(=C1O)O)O)C(=O)O,22242149
Escherichia coli,562,Gallic Acid,370,C1=C(C=C(C(=C1O)O)O)C(=O)O,25974286
Streptococcus mutans,1309,Gallic Acid,370,C1=C(C=C(C(=C1O)O)O)C(=O)O,25974286
Pseudomonas aeruginosa,287,Gallium cation,105145,[Ga+3],24958247
Escherichia coli,562,Gallium Nitrate,61635,[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ga+3],26369125
Eikenella corrodens,539,Gallocatechin,65084,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,21150103
Eikenella corrodens,539,Gallocatechin gallate,5276890,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,21150103
Haemophilus influenzae,727,Gemifloxacin,9571107,CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,11796351
Eubacterium ramulus,39490,Genistein,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,11959436
Bacteroides uniformis,820,Genistein,5280961,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,21525249
Escherichia coli,562,Gentamicin,3467,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,10619838
Bacillus subtilis,1423,Gentamicin,3467,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC,12852767
Bacillus subtilis,1423,Glipizide,3478,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,25038633
Campylobacter jejuni,197,Glucose,5793,C(C1C(C(C(C(O1)O)O)O)O)O,17259368
Actinomyces oris,544580,Glycinamide hydrochloride,2723639,C(C(=O)N)N.Cl,25081571
Streptococcus mutans,1309,Glycinamide hydrochloride,2723639,C(C(=O)N)N.Cl,25081571
Vibrio harveyi,669,Gossypetin hexamethyl ether,146093,COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC)OC,26140409
Stenotrophomonas maltophilia,40324,Grepafloxacin,72474,CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,14693533
Escherichia coli,562,Guaiacol,460,COC1=CC=CC=C1O,27808174
Candida albicans,5476,GW 5074,5924208,C1=CC2=C(C=C1I)C(=CC3=CC(=C(C(=C3)Br)O)Br)C(=O)N2,21903824
Candida albicans,5476,GW-9662,644213,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl,21903824
Candida albicans,5476,HA14-1,3549,CCOC(=O)C1=C(OC2=C(C1C(C#N)C(=O)OCC)C=C(C=C2)Br)N,21903824
Burkholderia cenocepacia,95486,Hamamelitannin,44584241,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O,26828772
Pseudomonas aeruginosa,287,Hamamelitannin,44584241,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O,26828772
Staphylococcus aureus,1280,Hamamelitannin,44584241,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O,26828772
Staphylococcus capitis,29388,Hamamelitannin,44584241,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O,26828772
Staphylococcus caprae,29380,Hamamelitannin,44584241,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O,26828772
Staphylococcus chromogenes,46126,Hamamelitannin,44584241,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O,26828772
Staphylococcus cohnii,29382,Hamamelitannin,44584241,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O,26828772
Staphylococcus epidermidis,1282,Hamamelitannin,44584241,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(O2)O)(COC(=O)C3=CC(=C(C(=C3)O)O)O)O)O,26828772
Pseudomonas aeruginosa,287,Heptadecanoic acid,10465,CCCCCCCCCCCCCCCCC(=O)O,22045628
Escherichia coli,562,Heptamethoxyflavone,44229628,COC1=CC=CC(=C1OC)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,23891936
Vibrio harveyi,669,Heptamethoxyflavone,44229628,COC1=CC=CC(=C1OC)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,26140409
Staphylococcus aureus,1280,Hesperetin,72281,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,28365326
Escherichia coli,562,Hesperidin,10621,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,20163489
Vibrio harveyi,669,Hesperidin,10621,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,20163489
Yersinia enterocolitica,630,Hesperidin,10621,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,22533445
Staphylococcus aureus,1280,Hesperidin,10621,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,28365326
Streptococcus pneumoniae,1313,Hetacillin,443387,CC1(C(N2C(S1)C(C2=O)N3C(=O)C(NC3(C)C)C4=CC=CC=C4)C(=O)O)C,1095502
Candida albicans,5476,Hexachlorophene,3598,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,23689719
Enterococcus faecalis,1351,Hexyl gallate,9831030,CCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Pseudomonas aeruginosa,287,Hexyl gallate,9831030,CCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus aureus,1280,Hexyl gallate,9831030,CCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus epidermidis,1282,Hexyl gallate,9831030,CCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Streptococcus mutans,1309,Hexyl gallate,9831030,CCCCCCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Candida albicans,5476,Hinokitiol,3611,CC(C)C1=CC(=O)C(=CC=C1)O,28152096
Candida glabrata,5478,Hinokitiol,3611,CC(C)C1=CC(=O)C(=CC=C1)O,28152096
Candida parapsilosis,5480,Hinokitiol,3611,CC(C)C1=CC(=O)C(=CC=C1)O,28152096
Candida tropicalis,5482,Hinokitiol,3611,CC(C)C1=CC(=O)C(=CC=C1)O,28152096
Candida albicans,5476,Histatin 5,146161025,CC(C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CNC=N2)C(=O)NCC(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CC5=CNC=N5)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC6=CNC=N6)C(=O)NC(CC7=CNC=N7)C(=O)NC(CO)C(=O)NC(CC8=CNC=N8)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC9=CC=C(C=C9)O)C(=O)O)NC(=O)C(CC1=CNC=N1)NC(=O)C(CO)NC(=O)C(CC(=O)O)N,19249746
Candida glabrata,5478,Histatin 5,146161025,CC(C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC2=CNC=N2)C(=O)NCC(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC4=CC=CC=C4)C(=O)NC(CC5=CNC=N5)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC6=CNC=N6)C(=O)NC(CC7=CNC=N7)C(=O)NC(CO)C(=O)NC(CC8=CNC=N8)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC9=CC=C(C=C9)O)C(=O)O)NC(=O)C(CC1=CNC=N1)NC(=O)C(CO)NC(=O)C(CC(=O)O)N,24247141
Candida albicans,5476,hLF1-11,25087507,CC(C)C(C(=O)NC(CCC(=O)N)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CS)C(=O)NC(C)C(=O)O)NC(=O)C(CO)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)NC(=O)CN,27902776
Staphylococcus aureus,1280,Hydnocarpin D,11431204,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4=CC(=O)C5=C(C=C(C=C5O4)O)O)CO)O,26273725
Pseudomonas aeruginosa,287,Hydrogen peroxide,784,OO,24645272
Streptococcus mutans,1309,Hypericin,3663,CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,17220400
Pseudomonas aeruginosa,287,Hyperoside,5281643,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,28810631
Sphingomonas sp. Ibu-2,412900,Ibuprofen,3672,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,23329679
Acinetobacter baumannii,470,IDR-1018,155527735,CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)N,24852171
Burkholderia cenocepacia,95486,IDR-1018,155527735,CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)N,24852171
Escherichia coli,562,IDR-1018,155527735,CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)N,24852171
Klebsiella pneumoniae,573,IDR-1018,155527735,CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)N,24852171
Pseudomonas aeruginosa,287,IDR-1018,155527735,CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)N,24852171
Salmonella enterica,28901,IDR-1018,155527735,CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)N,24852171
Staphylococcus aureus,1280,IDR-1018,155527735,CCC(C)C(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(C(C)C)N,24852171
Candida albicans,5476,Imazalil,37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,23689719
Escherichia coli,562,Imipenem,104838,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,3873871
Staphylococcus aureus,1280,Imipenem,104838,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,3873871
Bacillus subtilis,1423,Imipenem,104838,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,17488146
Escherichia coli,562,Imperatorin,10212,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,23891936
Human immunodeficiency virus 1,11676,Indinavir,5362440,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,8724039
Human immunodeficiency virus,12721,Indinavir,5362440,CC(C)(C)NC(=O)C1CN(CCN1CC(CC(CC2=CC=CC=C2)C(=O)NC3C(CC4=CC=CC=C34)O)O)CC5=CN=CC=C5,17016423
Pseudomonas aeruginosa,287,Indirubin,10177,C1=CC=C2C(=C1)C(=C(N2)O)C3=NC4=CC=CC=C4C3=O,18330563
Escherichia coli,562,Indole,798,C1=CC=C2C(=C1)C=CN2,18528414
Burkholderia cenocepacia,95486,Indole,798,C1=CC=C2C(=C1)C=CN2,19146953
Burkholderia multivorans,87883,Indole,798,C1=CC=C2C(=C1)C=CN2,19146953
Pseudomonas aeruginosa,287,Indole,798,C1=CC=C2C(=C1)C=CN2,22251040
Pantoea agglomerans,549,Indole,798,C1=CC=C2C(=C1)C=CN2,26923129
Vibrio anguillarum,55601,Indole,798,C1=CC=C2C(=C1)C=CN2,28251783
Vibrio campbellii,680,Indole,798,C1=CC=C2C(=C1)C=CN2,28251783
Pseudomonas aeruginosa,287,Indole-3-acetaldehyde,800,C1=CC=C2C(=C1)C(=CN2)CC=O,22251040
Pseudomonas aeruginosa,287,Indole-3-acetamide,397,C1=CC=C2C(=C1)C(=CN2)CC(=O)N,22251040
Vibrio campbellii,680,Indole-3-acetamide,397,C1=CC=C2C(=C1)C(=CN2)CC(=O)N,28251783
Vibrio campbellii,680,Indole-3-acetic acid,802,C1=CC=C2C(=C1)C(=CN2)CC(=O)O,28251783
Pseudomonas aeruginosa,287,Indole-3-carboxyaldehyde,10256,C1=CC=C2C(=C1)C(=CN2)C=O,22251040
Vibrio cholerae,666,Indole-3-carboxyaldehyde,10256,C1=CC=C2C(=C1)C(=CN2)C=O,26939983
Pseudomonas aeruginosa,287,Indole-7-carboxylic acid,74281,C1=CC2=C(C(=C1)C(=O)O)NC=C2,22251040
Pseudomonas aeruginosa,287,Indolicidin,90478486,CCC(C)C(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CCCCN)C(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)N6CCCC6C(=O)NC(CC7=CNC8=CC=CC=C87)C(=O)NC(CC9=CNC1=CC=CC=C19)C(=O)N1CCCC1C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N)N,18591225
Staphylococcus aureus,1280,Indolicidin,90478486,CCC(C)C(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CCCCN)C(=O)NC(CC4=CNC5=CC=CC=C54)C(=O)N6CCCC6C(=O)NC(CC7=CNC8=CC=CC=C87)C(=O)NC(CC9=CNC1=CC=CC=C19)C(=O)N1CCCC1C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)N)N,23070152
Staphylococcus aureus,1280,Ionic silver,104755,[Ag+],23490006
Escherichia coli,562,Irinotecan,60838,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,8706020
Pseudomonas aeruginosa,287,Isatin,7054,C1=CC=C2C(=C1)C(=O)C(=O)N2,22251040
Candida albicans,5476,Isobutanol,6560,CC(C)CO,24688528
Candida albicans,5476,Isoconazole,3760,C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,23689719
Escherichia coli,562,Isoeugenol,853433,CC=CC1=CC(=C(C=C1)O)OC,27808174
Haemophilus influenzae,727,Isoliquiritigenin,638278,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,25154700
Candida albicans,5476,Isopropanol,3776,CC(C)O,24688528
Candida albicans,5476,Isoriccardin C,13831041,C1CC2=CC(=C(C=C2)C3=C(CCC4=CC(=C(C=C4)O)OC5=CC=C1C=C5)C=CC=C3O)O,22174935
Staphylococcus aureus,1280,Isosilybin A,11059920,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,26273725
Vibrio harveyi,669,Isosinensetin,632135,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC,26140409
Candida albicans,5476,Itraconazole,55283,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,23689719
Candida albicans,5476,Ivalin,65156,CC12CC(CC(=C)C1CC3C(C2)OC(=O)C3=C)O,26394911
Haemophilus influenzae,727,Josamycin,5282165,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,10898684
Escherichia coli,562,Kaempherol,5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,20163489
Vibrio harveyi,669,Kaempherol,5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,20163489
Staphylococcus aureus,1280,Kaempherol,5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,22242149
Escherichia coli,562,Kanamycin,6032,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,8657204
Streptococcus mutans,1309,Kaurenoic acid,73062,CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4)(C)C(=O)O,23662113
Candida albicans,5476,Ketoconazole,47576,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,1627190
Pseudomonas aeruginosa,287,Kojic acid,3840,C1=C(OC=C(C1=O)O)CO,26557964
Escherichia coli,562,KT2,137102595,C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)OP(=O)(OCC5C(C(C(O5)N6C=CC7=C(N=CN=C76)N)O)OP(=O)(O1)O)O)O,25767037
Staphylococcus aureus,1280,L-4-Carbamoylphenylalanine,2762272,C1=CC(=CC=C1CC(C(=O)O)N)C(=O)N,25658642
Candida albicans,5476,"L-744,832",6451153,CCC(C)C(COC(CC1=CC=CC=C1)C(=O)NC(CCS(=O)(=O)C)C(=O)OC(C)C)NCC(CS)N,21903824
Aspergillus fumigatus,746128,Lactoferricin B,16132444,CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCSC)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CCC(=O)N)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC7=CC=CC=C7)N,22410856
Candida albicans,5476,Lactoferricin B,16132444,CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCSC)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CCC(=O)N)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC7=CC=CC=C7)N,22410856
Fusarium solani,169388,Lactoferricin B,16132444,CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC(=O)C(CO)NC(=O)C2CCCN2C(=O)C(C)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCCN)NC(=O)C(CCSC)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CCC(=O)N)NC(=O)C(CC5=CNC6=CC=CC=C65)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC7=CC=CC=C7)N,22410856
Human immunodeficiency virus 1,11676,Lamivudine,60825,C1C(OC(S1)CO)N2C=CC(=NC2=O)N,1283519
Pseudomonas fluorescens,294,Lanthanum chloride,64735,Cl[La](Cl)Cl,2624463
