micro_name,micro_tid,drug_name,pubchem_id,smile,Pubmed
Salmonella enterica subsp. enterica serovar Typhimurium,90371,Zonisamide,5734,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,PMID: 30227749
Eubacterium sp.,142586,Balsalazide,54585,C1=CC(=CC=C1C(=O)NCCC(=O)O)N=NC2=CC(=C(C=C2)O)C(=O)O,PMID: 30227749
Eubacterium sp.,142586,Olsalazine,22419,C1=CC(=C(C=C1N=NC2=CC(=C(C=C2)O)C(=O)O)C(=O)O)O,PMID: 30227749
Eubacterium sp.,142586,Sulfasalazine,5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,PMID: 30227749
Bacterium DZY-HS11,424721,Arsenic,5359596,[As],PMID: 30338735; PMID: 24413286
Escherichia,561,Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,PMID: 30338735
Enterococcus,1350,Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,PMID: 30338735
Clostridium,1485,Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,PMID: 30338735
Lactobacillus,1578,Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,PMID: 30338735
Bifidobacterium,1678,Diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,PMID: 30338735
Bacteroides,816,Irinotecan,60838,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,PMID: 30338735
Clostridium,1485,Irinotecan,60838,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,PMID: 30338735
Bifidobacterium sp.,41200,Irinotecan,60838,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,PMID: 30338735
Bacteroides,816,Rutin,5280805,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,PMID: 30338735
Clostridium,1485,Rutin,5280805,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,PMID: 30338735
Lactobacillus,1578,Rutin,5280805,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,PMID: 30338735
Eubacterium,1730,Rutin,5280805,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,PMID: 30338735
Bifidobacterium sp.,41200,Rutin,5280805,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,PMID: 30338735
Gardnerella,2701,Tenofovir,464205,CC(CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,PMID: 30338735
Clostridium,1485,Zonisamide,5734,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,PMID: 30338735
Pseudomonas aeruginosa,287,Morphine,5288826,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,PMID: 31171383
Pseudomonas putida,303,Altretamine,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,PMID: 31184303
Styrax aureus,211046,Hypochlorite,61739,[O-]Cl,PMID: 18835065; PMID: 31186074
Unidentified anaerobic bacterium,29565,Azetirelin,65841,C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CC(=O)N3)C(=O)N,PMID: 9279880
Bacteroides thetaiotaomicron,818,Diltiazem,39186,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC,PMID: 31235939
Firmicutes,1239,Rosuvastatin,446157,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,PMID: 31462078
Lactobacillus reuteri,1598,Rosuvastatin,446157,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,PMID: 31462078
Bifidobacterium breve DSM20213,518634,Benzbromarone,2333,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,PMID: 31158845
Clostridium difficile 120,699035,Camylofine dihydrochloride,23724817,CCN(CC)CCNC(C1=CC=CC=C1)C(=O)OCCC(C)C.Cl.Cl,PMID: 31158845
Salmonella typhimurium LT2,99287,Capecitabine,60953,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Clemizole,2782,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl,PMID: 31158845
Eubacterium rectale ATCC33656,515619,Ethoxzolamide,3295,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,PMID: 31158845
Blautia hansenii DSM20583,537007,Orphenadrine citrate,83823,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Clostridium sp.,1506,Paroxetine,43815,C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Sulpiride,5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Trimetazidine dihydrochloride,83201,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC.Cl.Cl,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Verapamil,2520,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,PMID: 31158845
Anaerococcus hydrogenalis DSM7454,561177,Zidovudine,35370,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Acecainide,4342,CCN(CC)CCNC(=O)C1=CC=C(C=C1)NC(=O)C,PMID: 31158845
Blautia hansenii DSM20583,537007,Anastrozole,2187,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,PMID: 31158845
Clostridium sp.,1506,Anastrozole,2187,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,PMID: 31158845
Blautia hansenii DSM20583,537007,Benzthiazide,2343,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,PMID: 31158845
Clostridium sp.,1506,Benzthiazide,2343,C1=CC=C(C=C1)CSCC2=NS(=O)(=O)C3=CC(=C(C=C3N2)Cl)S(=O)(=O)N,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Bicalutamide,2375,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Bicalutamide,2375,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,PMID: 31158845
Escherichia coli BW25113,679895,Bupropion,444,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C,PMID: 31158845
Clostridium sporogenes ATCC15579,471871,Celecoxib,2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,PMID: 31158845
Eubacterium biforme DSM3989,518637,Celecoxib,2662,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,PMID: 31158845
Blautia hansenii DSM20583,537007,Cyclobenzaprine,2895,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,PMID: 31158845
Clostridium sp.,1506,Cyclobenzaprine,2895,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Imatinib,5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,PMID: 31158845
Anaerostipes sp.,1872530,Imatinib,5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,PMID: 31158845
Clostridium sp.,1506,Methsuximide,6476,CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2,PMID: 31158845
Dorea formicigenerans ATCC27755,411461,Methysergide maleate,5281073,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C.C(=CC(=O)O)C(=O)O,PMID: 31158845
Victivallis vadensis ATCC BAA-548,340101,Methysergide maleate,5281073,CCC(CO)NC(=O)C1CN(C2CC3=CN(C4=CC=CC(=C34)C2=C1)C)C.C(=CC(=O)O)C(=O)O,PMID: 31158845
Akkermansia muciniphila ATCC BAA-835,349741,Naftopidil,4418,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Naftopidil,4418,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Nevirapine,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,PMID: 31158845
Clostridium sp.,1506,Nevirapine,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,PMID: 31158845
Blautia hansenii DSM20583,537007,Thiothixene,941651,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,PMID: 31158845
Clostridium sp.,1506,Thiothixene,941651,CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Tranilast,5282230,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC,PMID: 31158845
Blautia hansenii DSM20583,537007,Vinpocetine,443955,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,PMID: 31158845
Clostridium sp.,1506,Vinpocetine,443955,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=C2)C(=O)OCC,PMID: 31158845
Blautia hansenii DSM20583,537007,Dipyridamole,3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,PMID: 31158845
Clostridium sp.,1506,Dipyridamole,3108,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,PMID: 31158845
Blautia hansenii DSM20583,537007,Doxazosin mesylate,62978,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,PMID: 31158845
Clostridium sp.,1506,Doxazosin mesylate,62978,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC.CS(=O)(=O)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Enalapril maleate,5388961,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O.C(=CC(=O)O)C(=O)O,PMID: 31158845
Eubacterium biforme DSM3989,518637,Enalapril maleate,5388961,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O.C(=CC(=O)O)C(=O)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Fluvoxamine maleate,9560989,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O,PMID: 31158845
Clostridium sp.,1506,Fluvoxamine maleate,9560989,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Sildenafil citrate,135413523,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Clostridium sp.,1506,Sildenafil citrate,135413523,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Clostridium difficile 120,699035,Sildenafil citrate,135413523,CCCC1=NN(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Sumatriptan succinate,59772,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Sumatriptan succinate,59772,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Sumatriptan succinate,59772,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Warfarin,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Warfarin,54678486,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,PMID: 31158845
Escherichia coli BW25113,679895,Ziprasidone mesylate,154068,CS(=O)(=O)O.C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Ziprasidone mesylate,154068,CS(=O)(=O)O.C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Amantadine,2130,C1C2CC3CC1CC(C2)(C3)N,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Amantadine,2130,C1C2CC3CC1CC(C2)(C3)N,PMID: 31158845
Blautia hansenii DSM20583,537007,Cyclophosphamide,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,PMID: 31158845
Eubacterium biforme DSM3989,518637,Cyclophosphamide,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Cyclophosphamide,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,PMID: 31158845
Bacteroides WH2 WH2,311784,Ergotamine tartrate,9787,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.C(C(C(=O)O)O)(C(=O)O)O,PMID: 31158845
Bacteroides fragilis DS-208,1339276,Ergotamine tartrate,9787,CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CN(C6CC7=CNC8=CC=CC(=C78)C6=C5)C.C(C(C(=O)O)O)(C(=O)O)O,PMID: 31158845
Escherichia coli BW25113,679895,Mefloquine,40692,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,PMID: 31158845
Providencia alcalifaciens DSM30120,520999,Mefloquine,40692,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,PMID: 31158845
Roseburia intestinalis L1-82,536231,Mefloquine,40692,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,PMID: 31158845
Clostridium sp.,1506,Penbutolol sulfate,38010,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.OS(=O)(=O)O,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Penbutolol sulfate,38010,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.OS(=O)(=O)O,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Penbutolol sulfate,38010,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.OS(=O)(=O)O,PMID: 31158845
Eubacterium biforme DSM3989,518637,Penbutolol sulfate,38010,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O.OS(=O)(=O)O,PMID: 31158845
Clostridium sp.,1506,Pimozide,16362,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,PMID: 31158845
Anaerotruncus colihominis DSM17241,445972,Pimozide,16362,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,PMID: 31158845
Clostridium bolteae ATCCBAA-613,411902,Pimozide,16362,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,PMID: 31158845
Akkermansia muciniphila ATCC BAA-835,349741,Pimozide,16362,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Tadalafil,110635,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,PMID: 31158845
Bacteroides fragilis HMW615,1073387,Tadalafil,110635,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,PMID: 31158845
Blautia hansenii DSM20583,537007,Biperiden,2381,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,PMID: 31158845
Clostridium sp.,1506,Biperiden,2381,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Biperiden,2381,C1CCN(CC1)CCC(C2CC3CC2C=C3)(C4=CC=CC=C4)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Ethopropazine,3290,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31,PMID: 31158845
Clostridium sp.,1506,Ethopropazine,3290,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Ethopropazine,3290,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Phenytoin sodium,657302,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],PMID: 31158845
Parabacteroides distasonis ATCC8503,435591,Phenytoin sodium,657302,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Phenytoin sodium,657302,C1=CC=C(C=C1)C2(C(=O)[N-]C(=O)N2)C3=CC=CC=C3.[Na+],PMID: 31158845
Blautia hansenii DSM20583,537007,Trihexyphenidyl,5572,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,PMID: 31158845
Clostridium sp.,1506,Trihexyphenidyl,5572,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Trihexyphenidyl,5572,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Cimetidine,2756,CC1=C(N=CN1)CSCCNC(=NC)NC#N,PMID: 31158845
Bacteroides thetaiotaomicron VPI-5482,226186,Cimetidine,2756,CC1=C(N=CN1)CSCCNC(=NC)NC#N,PMID: 31158845
Bacteroides fragilis 3397 T10,1339284,Cimetidine,2756,CC1=C(N=CN1)CSCCNC(=NC)NC#N,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Cimetidine,2756,CC1=C(N=CN1)CSCCNC(=NC)NC#N,PMID: 31158845
Blautia hansenii DSM20583,537007,Dasatinib,3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,PMID: 31158845
Clostridium sp.,1506,Dasatinib,3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,PMID: 31158845
Clostridium bolteae ATCCBAA-613,411902,Dasatinib,3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,PMID: 31158845
Lactobacillus reuteri CF48-3A BEI HM-102,525341,Dasatinib,3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Dasatinib,3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,PMID: 31158845
Blautia hansenii DSM20583,537007,Nafronyl oxalate,312915,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Nafronyl oxalate,312915,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,PMID: 31158845
Bacteroides fragilis NCTC 9343,272559,Nafronyl oxalate,312915,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Nafronyl oxalate,312915,CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32.C(=O)(C(=O)O)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Anagrelide,135409400,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,PMID: 31158845
Clostridium sp.,1506,Anagrelide,135409400,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,PMID: 31158845
Eubacterium biforme DSM3989,518637,Anagrelide,135409400,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,PMID: 31158845
Bacteroides fragilis T(B)9,1339287,Anagrelide,135409400,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Bezafibrate,39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Bacteroides fragilis NCTC 9343,272559,Bezafibrate,39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Parabacteroides merdae ATCC43184,411477,Bezafibrate,39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Bacteroides fragilis HMW610,1073386,Bezafibrate,39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Blautia hansenii DSM20583,537007,Carbetapentane citrate,90010,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Clostridium sp.,1506,Carbetapentane citrate,90010,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Carbetapentane citrate,90010,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Bacteroides uniformis ATCC8492,411479,Carbetapentane citrate,90010,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Victivallis vadensis ATCC BAA-548,340101,Carbetapentane citrate,90010,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,PMID: 31158845
Blautia hansenii DSM20583,537007,Chlormezanone,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Clostridium sp.,1506,Chlormezanone,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Chlormezanone,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Clostridium asparagiforme DSM15981,518636,Chlormezanone,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Eubacterium biforme DSM3989,518637,Chlormezanone,2717,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,PMID: 31158845
Bacteroides vulgatus ATCC8482,435590,Dicyclomine,3042,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,PMID: 31158845
Parabacteroides distasonis ATCC8503,435591,Dicyclomine,3042,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,PMID: 31158845
Pretovella copri DSM18205,537011,Dicyclomine,3042,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,PMID: 31158845
Ruminococcus torques ATCC27756,411460,Dicyclomine,3042,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,PMID: 31158845
